student_id,department,year,subject,marks,attendance,assignment_completion,study_hours,sleep_hours,stress_level,gpa,mood,is_weak_subject,burnout_risk
1138,Civil Engineering,3,Operating Systems,69.32,72.6,74.43,3.11,6.69,34.62,2.77,burnout,1,0
1139,Electronics,2,Computer Networks,80.65,77.13,76.35,3.35,5.88,78.1,3.23,stressed,0,0
1139,Mechanical Engineering,1,Software Engineering,82.23,87.23,81.16,1.57,5.41,98.21,3.29,happy,0,0
1139,Computer Science,1,Operating Systems,91.55,74.75,72.93,6.02,5.56,91.19,3.66,stressed,1,0
1139,Mechanical Engineering,4,Database Systems,79.09,58.87,40.61,6.23,5.91,77.87,3.16,okay,1,0
1140,Civil Engineering,4,Mathematics,59.93,100.0,92.55,5.91,7.89,53.73,2.4,okay,1,0
1140,Electronics,4,Database Systems,50.44,82.22,76.11,1.83,7.91,27.48,2.02,burnout,1,0
1140,Electronics,1,Operating Systems,65.76,100.0,92.63,6.7,8.06,41.09,2.63,okay,0,0
1140,Mechanical Engineering,3,Artificial Intelligence,78.98,95.08,65.19,5.78,7.61,43.5,3.16,happy,0,0
1140,Electronics,3,Data Structures,76.06,75.51,70.79,6.43,6.83,32.35,3.04,anxious,0,0
1141,Information Technology,3,Mathematics,100.0,65.48,61.84,4.57,7.37,61.53,4.0,stressed,1,0
1141,Computer Science,3,Data Structures,100.0,83.44,79.03,6.73,8.16,68.87,4.0,anxious,0,0
1141,Electronics,4,Database Systems,100.0,85.69,63.03,3.96,7.94,80.85,4.0,stressed,0,0
1141,Computer Science,4,Operating Systems,100.0,94.53,85.21,2.74,7.98,60.65,4.0,anxious,0,0
1142,Mechanical Engineering,2,Operating Systems,59.97,100.0,78.45,4.96,8.56,65.83,2.4,okay,1,0
1142,Electronics,4,Mathematics,53.69,75.75,72.06,3.01,7.89,54.8,2.15,happy,1,0
1142,Mechanical Engineering,1,Database Systems,44.81,55.94,54.04,3.65,8.61,78.84,1.79,stressed,1,0
1142,Civil Engineering,4,Artificial Intelligence,65.25,86.1,67.7,5.16,9.45,71.39,2.61,happy,0,0
1143,Information Technology,3,Data Structures,82.37,76.97,79.19,4.68,8.2,36.34,3.29,happy,0,0
1143,Electronics,3,Computer Networks,67.73,73.33,77.56,2.46,7.33,31.01,2.71,happy,1,0
1143,Information Technology,4,Mathematics,60.72,87.47,76.05,2.15,6.91,43.34,2.43,stressed,0,0
1143,Mechanical Engineering,1,Software Engineering,65.08,93.35,93.17,4.86,7.65,23.98,2.6,happy,0,0
1143,Information Technology,4,Database Systems,72.59,73.37,69.8,1.04,7.25,12.99,2.9,happy,1,0
1144,Computer Science,1,Artificial Intelligence,72.62,71.0,77.36,4.13,8.33,71.34,2.9,anxious,1,0
1144,Mechanical Engineering,4,Computer Networks,97.34,87.69,79.99,0.0,8.65,65.96,3.89,burnout,0,0
1144,Electronics,1,Database Systems,77.35,62.43,61.36,4.39,7.88,45.81,3.09,anxious,1,0
1144,Civil Engineering,2,Software Engineering,84.92,90.15,75.29,3.71,8.95,54.5,3.4,burnout,0,0
1145,Electronics,2,Database Systems,59.92,48.49,33.79,5.92,5.6,49.98,2.4,burnout,1,0
1145,Civil Engineering,4,Data Structures,81.8,75.52,69.07,4.64,5.71,36.68,3.27,anxious,0,0
1145,Information Technology,3,Artificial Intelligence,62.42,69.43,56.2,3.42,6.08,44.58,2.5,okay,1,0
1145,Mechanical Engineering,2,Computer Networks,77.92,69.4,43.21,2.19,6.48,42.36,3.12,stressed,1,0
1145,Electronics,4,Software Engineering,82.93,57.3,52.55,3.09,5.27,50.21,3.32,happy,1,0
1146,Electronics,1,Artificial Intelligence,95.02,79.35,73.18,5.37,7.26,44.12,3.8,okay,0,0
1146,Electronics,1,Computer Networks,86.14,100.0,98.82,7.07,7.97,12.12,3.45,okay,0,0
1146,Computer Science,3,Operating Systems,94.76,95.41,74.61,2.99,7.14,44.37,3.79,okay,0,0
1146,Mechanical Engineering,3,Mathematics,74.62,79.75,69.81,5.15,7.28,30.25,2.98,okay,0,0
1146,Electronics,2,Database Systems,86.51,61.98,68.09,2.4,7.23,45.7,3.46,anxious,1,0
1147,Civil Engineering,4,Software Engineering,77.59,87.79,69.37,2.35,4.65,57.45,3.1,anxious,0,0
1147,Computer Science,3,Data Structures,80.48,80.58,85.15,1.8,4.27,48.08,3.22,burnout,0,0
1147,Information Technology,1,Operating Systems,100.0,90.33,72.75,1.91,4.64,61.54,4.0,happy,0,0
1147,Information Technology,3,Database Systems,100.0,62.67,55.57,5.79,3.97,69.59,4.0,anxious,1,0
1147,Civil Engineering,2,Mathematics,90.78,75.71,59.77,2.53,4.2,66.74,3.63,anxious,0,0
1148,Mechanical Engineering,2,Mathematics,83.48,100.0,98.71,6.63,7.23,23.1,3.34,anxious,0,0
1148,Electronics,1,Operating Systems,84.61,79.76,79.08,2.24,7.64,34.05,3.38,okay,0,0
1148,Civil Engineering,4,Database Systems,74.07,74.5,71.95,5.55,7.9,27.06,2.96,anxious,1,0
1148,Computer Science,1,Data Structures,83.53,91.08,91.84,7.62,8.46,23.24,3.34,okay,0,0
1149,Information Technology,4,Operating Systems,62.31,71.83,53.87,5.84,4.87,71.68,2.49,happy,1,1
1149,Civil Engineering,4,Software Engineering,75.21,40.86,43.84,3.53,6.05,60.04,3.01,burnout,1,0
1149,Information Technology,3,Data Structures,74.16,46.38,48.96,1.98,5.61,78.59,2.97,burnout,1,0
1149,Mechanical Engineering,3,Artificial Intelligence,83.61,61.22,42.78,3.9,5.97,60.39,3.34,anxious,1,0
1149,Electronics,4,Mathematics,84.05,64.93,68.42,0.18,5.64,68.35,3.36,stressed,1,0
1149,Information Technology,3,Computer Networks,67.21,73.51,59.42,1.75,5.78,75.49,2.69,stressed,1,0
1150,Electronics,1,Database Systems,100.0,85.78,59.15,1.9,8.21,63.51,4.0,okay,0,0
1150,Mechanical Engineering,2,Artificial Intelligence,94.09,84.08,54.64,5.01,8.05,68.12,3.76,burnout,0,0
1150,Electronics,2,Data Structures,100.0,64.32,55.52,4.57,7.14,57.2,4.0,happy,1,0
1150,Civil Engineering,1,Mathematics,76.76,79.03,68.64,3.96,7.49,66.11,3.07,burnout,0,0
1150,Mechanical Engineering,3,Software Engineering,90.08,77.5,76.13,2.5,6.84,48.5,3.6,happy,0,0
1151,Information Technology,1,Software Engineering,59.88,53.55,66.47,2.55,6.84,31.36,2.4,happy,1,0
1151,Civil Engineering,2,Database Systems,54.6,72.85,73.83,0.0,7.55,36.47,2.18,okay,1,0
1151,Electronics,1,Computer Networks,50.5,88.82,80.84,2.56,7.4,21.45,2.02,happy,1,0
1151,Mechanical Engineering,2,Artificial Intelligence,57.21,68.89,69.6,3.03,7.34,47.91,2.29,burnout,1,0
1151,Mechanical Engineering,1,Operating Systems,71.28,85.45,77.18,0.23,7.07,33.88,2.85,okay,0,0
1151,Mechanical Engineering,4,Data Structures,67.38,83.2,82.71,6.81,7.15,47.91,2.7,stressed,0,0
1152,Mechanical Engineering,4,Computer Networks,99.9,92.81,74.88,5.24,6.76,32.2,4.0,happy,0,0
1152,Information Technology,4,Artificial Intelligence,100.0,70.99,69.67,5.89,5.72,32.56,4.0,anxious,1,0
1152,Civil Engineering,3,Mathematics,76.72,61.8,44.86,5.85,5.39,54.36,3.07,happy,1,0
1152,Mechanical Engineering,1,Data Structures,96.15,62.63,64.98,3.1,6.33,27.51,3.85,anxious,1,0
1152,Computer Science,4,Operating Systems,95.18,65.69,56.48,2.2,6.03,55.68,3.81,okay,1,0
1153,Electronics,1,Database Systems,75.46,63.24,52.61,4.33,6.44,85.64,3.02,burnout,1,0
1153,Civil Engineering,2,Mathematics,73.59,71.45,67.99,3.34,7.3,79.92,2.94,happy,1,0
1153,Information Technology,4,Data Structures,62.54,90.21,72.36,1.31,7.08,100.0,2.5,stressed,0,0
1153,Mechanical Engineering,3,Computer Networks,53.85,94.13,75.66,7.94,7.35,85.01,2.15,burnout,1,0
1154,Information Technology,1,Computer Networks,62.36,59.79,53.98,2.39,3.56,55.48,2.49,anxious,1,0
1154,Electronics,1,Database Systems,84.34,52.73,45.36,2.58,3.95,38.59,3.37,burnout,1,0
1154,Mechanical Engineering,1,Artificial Intelligence,92.01,60.7,42.55,7.59,4.09,43.12,3.68,okay,1,0
1154,Electronics,1,Mathematics,62.45,76.46,51.94,2.48,5.35,48.5,2.5,burnout,0,0
1154,Computer Science,1,Operating Systems,66.07,78.3,62.31,6.19,5.11,56.7,2.64,burnout,0,0
1155,Civil Engineering,2,Data Structures,70.05,74.74,61.93,3.23,4.94,42.75,2.8,burnout,1,0
1155,Computer Science,4,Database Systems,81.77,77.97,91.11,9.45,4.27,65.49,3.27,stressed,0,0
1155,Electronics,2,Mathematics,53.78,91.61,92.98,2.69,3.75,53.45,2.15,happy,1,0
1155,Mechanical Engineering,2,Artificial Intelligence,64.06,73.73,77.26,2.85,4.27,31.28,2.56,stressed,1,0
1156,Civil Engineering,1,Computer Networks,54.86,74.98,51.7,2.72,6.78,29.77,2.19,burnout,1,0
1156,Mechanical Engineering,3,Artificial Intelligence,74.6,56.72,47.18,3.0,6.61,49.74,2.98,stressed,1,0
1156,Information Technology,2,Operating Systems,54.6,68.35,57.73,4.72,6.57,41.05,2.18,okay,1,0
1156,Electronics,2,Mathematics,70.0,77.96,68.87,0.43,6.18,30.97,2.8,burnout,0,0
1157,Mechanical Engineering,2,Operating Systems,48.54,52.14,52.04,2.37,10.22,73.85,1.94,stressed,1,0
1157,Mechanical Engineering,3,Data Structures,56.49,76.75,81.16,3.61,10.65,66.35,2.26,stressed,1,0
1157,Mechanical Engineering,2,Mathematics,61.5,93.96,84.92,0.53,11.02,52.99,2.46,stressed,0,0
1157,Information Technology,1,Artificial Intelligence,22.85,68.89,55.86,3.52,10.64,70.57,0.91,stressed,1,0
1157,Computer Science,2,Computer Networks,26.27,66.87,77.89,6.79,10.93,78.42,1.05,burnout,1,0
1158,Civil Engineering,4,Operating Systems,60.78,49.28,33.94,6.81,7.03,71.36,2.43,burnout,1,0
1158,Information Technology,3,Artificial Intelligence,73.4,88.42,80.29,3.86,6.66,76.66,2.94,burnout,0,0
1158,Mechanical Engineering,4,Mathematics,76.19,77.38,68.57,2.36,6.62,67.53,3.05,happy,0,0
1158,Computer Science,2,Database Systems,95.68,54.74,58.16,0.51,6.47,69.22,3.83,happy,1,0
1159,Information Technology,3,Computer Networks,86.1,67.11,64.58,4.94,6.04,56.48,3.44,anxious,1,0
1159,Computer Science,4,Mathematics,41.08,65.94,70.21,2.37,6.42,84.78,1.64,stressed,1,0
1159,Information Technology,3,Software Engineering,79.93,87.5,88.77,3.02,5.81,57.11,3.2,okay,0,0
1159,Mechanical Engineering,3,Artificial Intelligence,65.72,100.0,87.53,1.1,7.17,66.28,2.63,happy,0,0
1159,Mechanical Engineering,4,Database Systems,80.26,63.26,82.06,4.74,6.62,79.03,3.21,anxious,1,0
1160,Information Technology,3,Software Engineering,89.17,85.72,91.65,5.65,8.27,76.69,3.57,stressed,0,0
1160,Civil Engineering,4,Data Structures,100.0,72.02,69.8,2.6,7.85,68.24,4.0,okay,1,0
1160,Mechanical Engineering,2,Computer Networks,100.0,69.74,79.69,2.21,7.89,75.62,4.0,happy,1,0
1160,Information Technology,3,Artificial Intelligence,86.55,84.35,57.4,1.2,7.71,66.26,3.46,burnout,0,0
1160,Mechanical Engineering,3,Mathematics,100.0,83.64,64.64,4.25,8.31,67.53,4.0,anxious,0,0
1161,Civil Engineering,1,Software Engineering,52.08,100.0,100.0,5.3,7.12,73.94,2.08,burnout,1,0
1161,Mechanical Engineering,2,Database Systems,47.73,99.85,84.79,2.4,8.02,69.45,1.91,happy,1,0
1161,Electronics,4,Artificial Intelligence,59.5,77.33,47.82,3.86,7.7,77.79,2.38,happy,1,0
1161,Electronics,2,Mathematics,89.91,69.17,57.35,2.66,8.0,51.71,3.6,anxious,1,0
1161,Civil Engineering,3,Operating Systems,46.96,100.0,92.47,2.26,8.56,61.65,1.88,burnout,1,0
1162,Civil Engineering,4,Database Systems,60.52,83.31,70.39,4.79,9.31,74.45,2.42,anxious,0,0
1162,Mechanical Engineering,3,Computer Networks,65.83,57.89,54.52,5.41,8.91,57.14,2.63,stressed,1,0
1162,Electronics,4,Data Structures,91.82,61.95,52.92,6.97,8.69,60.7,3.67,stressed,1,0
1162,Civil Engineering,4,Artificial Intelligence,72.11,92.39,81.11,5.2,9.12,67.39,2.88,okay,0,0
1162,Civil Engineering,2,Mathematics,70.14,75.58,58.57,4.95,8.73,64.3,2.81,stressed,0,0
1162,Electronics,1,Software Engineering,78.78,99.16,87.7,4.02,8.85,51.22,3.15,okay,0,0
1163,Electronics,4,Artificial Intelligence,82.37,55.03,38.55,4.01,7.06,77.77,3.29,happy,1,0
1163,Mechanical Engineering,2,Mathematics,100.0,81.27,67.37,2.72,6.36,68.21,4.0,anxious,0,0
1163,Civil Engineering,2,Data Structures,66.24,84.53,80.74,5.6,6.28,89.09,2.65,anxious,0,0
1163,Mechanical Engineering,1,Database Systems,78.77,76.4,82.53,6.93,6.47,74.88,3.15,burnout,0,0
1163,Mechanical Engineering,4,Computer Networks,82.75,75.22,66.86,6.43,6.73,80.64,3.31,anxious,0,0
1163,Electronics,4,Operating Systems,64.94,58.46,58.24,4.56,6.96,88.92,2.6,happy,1,0
1164,Mechanical Engineering,2,Operating Systems,49.34,96.91,90.36,7.25,7.27,48.59,1.97,anxious,1,0
1164,Computer Science,1,Mathematics,38.36,66.87,73.52,3.49,7.26,66.08,1.53,anxious,1,0
1164,Electronics,1,Data Structures,38.25,100.0,100.0,5.83,6.98,73.75,1.53,okay,1,0
1164,Mechanical Engineering,2,Computer Networks,44.57,97.91,97.28,4.9,7.23,71.07,1.78,okay,1,0
1164,Computer Science,4,Artificial Intelligence,52.38,100.0,87.14,3.15,7.07,76.6,2.1,burnout,1,0
1164,Information Technology,3,Software Engineering,64.08,100.0,96.79,5.46,7.28,47.71,2.56,okay,0,0
1165,Information Technology,2,Operating Systems,62.46,77.04,68.43,3.15,6.78,23.29,2.5,stressed,0,0
1165,Computer Science,4,Software Engineering,49.88,100.0,79.6,8.01,6.33,38.39,2.0,happy,1,0
1165,Mechanical Engineering,3,Data Structures,51.26,70.06,75.64,0.0,5.51,17.1,2.05,okay,1,0
1165,Computer Science,4,Artificial Intelligence,70.58,90.21,71.06,3.06,6.83,30.55,2.82,burnout,0,0
1166,Mechanical Engineering,3,Data Structures,56.14,75.99,71.87,0.74,6.86,56.7,2.25,okay,1,0
1166,Computer Science,2,Operating Systems,58.48,93.58,78.66,6.39,7.97,36.72,2.34,burnout,1,0
1166,Mechanical Engineering,1,Software Engineering,63.76,66.7,51.25,1.01,7.03,61.76,2.55,happy,1,0
1166,Electronics,3,Database Systems,57.02,63.16,74.96,2.05,7.31,54.81,2.28,burnout,1,0
1166,Civil Engineering,3,Mathematics,59.27,70.99,60.2,5.13,8.01,50.42,2.37,stressed,1,0
1167,Electronics,3,Computer Networks,41.45,67.83,49.76,1.63,8.43,63.18,1.66,stressed,1,0
1167,Civil Engineering,1,Database Systems,70.58,32.05,18.43,6.27,8.07,40.56,2.82,stressed,1,0
1167,Mechanical Engineering,4,Operating Systems,41.49,99.58,81.68,5.38,6.92,55.48,1.66,stressed,1,0
1167,Electronics,3,Artificial Intelligence,74.04,51.21,36.96,7.73,8.14,84.26,2.96,happy,1,0
1167,Mechanical Engineering,4,Software Engineering,48.96,80.39,59.21,3.16,8.24,76.51,1.96,burnout,1,0
1167,Information Technology,1,Data Structures,41.71,86.1,60.37,0.25,7.75,70.32,1.67,okay,1,0
1168,Computer Science,1,Mathematics,100.0,83.09,66.03,6.65,4.79,61.88,4.0,burnout,0,0
1168,Electronics,4,Operating Systems,100.0,61.04,34.42,4.78,5.04,46.03,4.0,anxious,1,0
1168,Civil Engineering,2,Data Structures,100.0,77.18,62.33,7.04,4.68,43.14,4.0,burnout,0,0
1168,Civil Engineering,4,Artificial Intelligence,100.0,70.61,56.89,1.84,5.53,61.79,4.0,okay,1,0
1168,Civil Engineering,4,Computer Networks,100.0,71.26,56.62,3.67,6.2,68.07,4.0,okay,1,0
1168,Computer Science,3,Database Systems,100.0,87.59,88.65,1.64,5.68,51.27,4.0,okay,0,0
1169,Mechanical Engineering,4,Mathematics,77.15,100.0,86.1,2.71,6.71,70.79,3.09,stressed,0,0
1169,Mechanical Engineering,1,Database Systems,66.04,55.01,62.18,0.76,7.14,81.5,2.64,okay,1,0
1169,Information Technology,1,Computer Networks,49.32,80.39,75.35,4.18,7.85,81.43,1.97,anxious,1,0
1169,Electronics,1,Operating Systems,34.59,82.03,60.19,1.46,6.52,71.44,1.38,happy,1,0
1169,Mechanical Engineering,3,Data Structures,59.35,53.49,52.19,7.04,6.96,90.67,2.37,stressed,1,0
1170,Computer Science,1,Artificial Intelligence,58.38,100.0,84.45,2.49,8.78,45.67,2.34,anxious,1,0
1170,Electronics,3,Operating Systems,48.76,90.06,82.18,3.5,7.6,33.31,1.95,happy,1,0
1170,Civil Engineering,4,Software Engineering,43.92,65.36,61.66,6.44,7.71,45.09,1.76,burnout,1,0
1170,Computer Science,1,Data Structures,53.18,84.45,80.96,2.96,8.74,51.61,2.13,stressed,1,0
1170,Information Technology,4,Database Systems,48.38,90.78,92.71,3.07,8.21,40.9,1.94,stressed,1,0
1170,Computer Science,1,Mathematics,44.35,86.62,88.19,3.71,8.87,46.32,1.77,stressed,1,0
1171,Information Technology,1,Computer Networks,64.06,69.78,64.34,5.91,8.12,62.73,2.56,okay,1,0
1171,Mechanical Engineering,1,Data Structures,68.07,68.8,68.23,3.57,8.84,26.48,2.72,anxious,1,0
1171,Electronics,3,Mathematics,66.54,98.74,85.53,3.94,7.4,43.25,2.66,burnout,0,0
1171,Information Technology,2,Software Engineering,67.38,100.0,93.55,0.84,6.82,42.5,2.7,happy,0,0
1172,Computer Science,4,Database Systems,28.71,90.12,91.19,5.49,6.53,42.3,1.15,happy,1,0
1172,Electronics,3,Mathematics,68.9,100.0,89.44,6.18,7.26,43.43,2.76,anxious,0,0
1172,Information Technology,2,Computer Networks,65.52,97.81,82.63,7.35,6.63,51.71,2.62,okay,0,0
1172,Computer Science,3,Operating Systems,44.69,70.66,67.3,2.78,7.61,52.83,1.79,burnout,1,0
1172,Computer Science,4,Artificial Intelligence,21.59,73.55,52.85,2.26,7.06,70.41,0.86,happy,1,0
1172,Computer Science,1,Software Engineering,45.09,97.84,87.92,7.61,6.68,68.04,1.8,burnout,1,0
1173,Electronics,1,Computer Networks,100.0,87.96,59.28,0.0,7.52,32.17,4.0,burnout,0,0
1173,Computer Science,2,Mathematics,91.93,88.02,79.59,5.81,7.26,62.64,3.68,burnout,0,0
1173,Electronics,2,Software Engineering,100.0,85.76,85.25,4.66,7.11,50.91,4.0,okay,0,0
1173,Information Technology,4,Operating Systems,90.25,74.9,56.72,4.6,7.4,40.97,3.61,happy,1,0
1173,Civil Engineering,2,Artificial Intelligence,100.0,71.56,78.46,7.28,7.92,45.3,4.0,anxious,1,0
1174,Computer Science,1,Database Systems,68.76,78.34,75.97,6.53,5.22,47.59,2.75,anxious,0,0
1174,Civil Engineering,4,Mathematics,45.56,87.48,71.88,7.63,5.33,52.49,1.82,happy,1,0
1174,Information Technology,1,Operating Systems,47.38,82.67,70.72,5.0,6.2,40.84,1.9,anxious,1,0
1174,Mechanical Engineering,3,Artificial Intelligence,36.28,87.63,71.04,2.41,5.43,28.74,1.45,happy,1,0
1174,Electronics,2,Data Structures,50.12,96.25,90.76,4.3,5.52,28.34,2.0,stressed,1,0
1174,Mechanical Engineering,2,Software Engineering,40.79,58.51,56.96,1.48,5.88,24.34,1.63,burnout,1,0
1175,Civil Engineering,2,Operating Systems,44.86,62.07,72.49,6.29,4.33,56.45,1.79,happy,1,0
1175,Civil Engineering,4,Computer Networks,62.58,64.98,60.86,2.79,3.7,72.13,2.5,anxious,1,1
1175,Mechanical Engineering,4,Software Engineering,52.35,60.58,62.05,5.5,3.76,44.79,2.09,anxious,1,0
1175,Electronics,3,Database Systems,49.65,69.53,63.22,7.24,4.76,59.19,1.99,okay,1,0
1175,Information Technology,3,Data Structures,64.88,100.0,91.17,5.45,4.36,58.99,2.6,stressed,0,0
1176,Computer Science,3,Computer Networks,74.17,88.36,100.0,4.1,6.92,33.58,2.97,anxious,0,0
1176,Electronics,2,Mathematics,79.14,93.14,85.77,5.84,5.94,40.29,3.17,burnout,0,0
1176,Computer Science,2,Software Engineering,65.39,54.89,31.0,3.82,6.07,13.64,2.62,burnout,1,0
1176,Computer Science,2,Operating Systems,86.61,92.84,88.6,5.8,5.98,34.94,3.46,stressed,0,0
1176,Computer Science,3,Database Systems,84.57,67.23,62.78,0.83,5.67,42.07,3.38,okay,1,0
1176,Civil Engineering,4,Data Structures,68.6,84.82,87.97,0.64,6.42,32.95,2.74,happy,0,0
1177,Electronics,4,Artificial Intelligence,100.0,74.84,81.13,6.88,6.44,53.11,4.0,okay,1,0
1177,Information Technology,3,Data Structures,100.0,71.77,57.26,5.63,6.72,45.58,4.0,okay,1,0
1177,Information Technology,2,Software Engineering,73.99,67.39,54.08,2.5,5.91,62.94,2.96,stressed,1,0
1177,Information Technology,1,Database Systems,77.03,100.0,92.98,2.98,7.32,59.77,3.08,okay,0,0
1177,Civil Engineering,2,Mathematics,93.76,63.17,51.52,1.53,7.28,54.38,3.75,happy,1,0
1177,Computer Science,3,Computer Networks,100.0,95.44,87.32,0.98,7.18,46.98,4.0,happy,0,0
1178,Computer Science,4,Data Structures,56.48,79.07,73.31,4.94,5.9,89.81,2.26,okay,1,1
1178,Mechanical Engineering,3,Database Systems,82.65,79.38,75.4,2.78,5.16,76.63,3.31,happy,0,0
1178,Electronics,4,Operating Systems,69.53,100.0,95.53,4.46,5.22,65.6,2.78,burnout,0,0
1178,Computer Science,1,Computer Networks,73.6,88.0,57.85,5.94,5.31,76.87,2.94,happy,0,0
1179,Electronics,4,Database Systems,75.75,69.67,79.55,3.58,7.34,59.68,3.03,stressed,1,0
1179,Civil Engineering,2,Operating Systems,50.56,81.44,79.01,1.55,6.13,75.82,2.02,stressed,1,0
1179,Mechanical Engineering,4,Mathematics,64.76,74.65,54.07,7.38,6.65,67.1,2.59,anxious,1,0
1179,Computer Science,3,Data Structures,70.8,100.0,80.05,5.32,7.22,54.47,2.83,okay,0,0
1179,Computer Science,2,Artificial Intelligence,64.42,77.55,71.37,6.64,7.83,50.79,2.58,okay,0,0
1179,Information Technology,3,Computer Networks,41.12,84.91,77.03,3.74,7.24,72.88,1.64,anxious,1,0
1180,Information Technology,1,Software Engineering,100.0,84.87,86.11,6.76,6.3,46.8,4.0,burnout,0,0
1180,Computer Science,4,Operating Systems,46.31,85.62,73.05,6.57,6.72,53.24,1.85,stressed,1,0
1180,Mechanical Engineering,1,Computer Networks,75.87,74.84,57.93,2.3,6.43,48.59,3.03,stressed,1,0
1180,Mechanical Engineering,4,Database Systems,97.1,92.54,94.13,3.78,6.52,43.81,3.88,okay,0,0
1180,Electronics,3,Artificial Intelligence,100.0,78.37,64.49,2.49,7.44,45.23,4.0,stressed,0,0
1180,Computer Science,3,Mathematics,92.68,68.66,53.98,6.49,6.66,65.09,3.71,okay,1,0
1181,Computer Science,4,Operating Systems,85.78,63.17,75.11,7.73,4.56,40.96,3.43,anxious,1,0
1181,Electronics,2,Artificial Intelligence,100.0,56.31,62.79,8.04,4.22,40.87,4.0,burnout,1,0
1181,Information Technology,4,Computer Networks,92.65,84.69,74.82,2.06,5.38,25.87,3.71,burnout,0,0
1181,Electronics,2,Mathematics,70.4,78.7,72.09,0.1,4.8,43.73,2.82,burnout,0,0
1181,Electronics,2,Database Systems,100.0,92.41,71.03,3.21,4.15,45.53,4.0,burnout,0,0
1181,Information Technology,3,Data Structures,100.0,79.39,76.81,3.12,4.34,30.51,4.0,anxious,0,0
1182,Mechanical Engineering,2,Operating Systems,84.58,83.18,81.97,2.22,8.3,51.15,3.38,stressed,0,0
1182,Information Technology,1,Mathematics,89.49,87.02,89.97,2.81,8.76,45.74,3.58,okay,0,0
1182,Mechanical Engineering,3,Artificial Intelligence,100.0,76.66,92.18,4.46,7.68,49.96,4.0,happy,0,0
1182,Information Technology,3,Software Engineering,100.0,71.8,67.86,2.79,7.78,54.98,4.0,anxious,1,0
1183,Mechanical Engineering,2,Artificial Intelligence,60.92,78.0,64.16,6.49,8.1,46.81,2.44,happy,0,0
1183,Electronics,1,Data Structures,46.02,59.57,57.51,4.37,6.83,63.28,1.84,stressed,1,0
1183,Mechanical Engineering,1,Mathematics,75.4,88.09,74.42,4.8,7.63,48.2,3.02,okay,0,0
1183,Information Technology,3,Database Systems,68.98,96.61,80.34,2.08,6.34,58.91,2.76,happy,0,0
1183,Mechanical Engineering,1,Software Engineering,69.34,89.99,79.45,3.42,7.92,56.71,2.77,stressed,0,0
1184,Electronics,1,Database Systems,77.95,78.33,73.84,5.2,4.74,30.86,3.12,stressed,0,0
1184,Electronics,3,Mathematics,33.23,74.44,74.37,6.98,5.89,58.14,1.33,anxious,1,0
